order_id,order_date,category,sub_category,region,supply_chain_status,inventory_days,quantity,unit_cost,unit_price,discount_pct,gross_revenue,total_cost,net_revenue,net_profit,profit_margin_pct
ORD-17872,2023-07-05,Apparel,Shirts,East,On-Time,16,3,294.95,622.98,0.05,1868.94,884.85,1775.49,890.64,50.16
ORD-17873,2023-02-26,Furniture,Tables,East,On-Time,127,4,89.51,96.71,0.63,386.84,358.04,143.13,-214.91,-150.15
ORD-17874,2023-06-25,Furniture,Chairs,North,"Delayed - Customs",46,1,64.49,68.64,0.00,68.64,64.49,68.64,4.15,6.05
ORD-17875,2023-01-27,Electronics,Audio,South,On-Time,38,5,159.90,331.50,0.05,1657.50,799.50,1574.63,775.13,49.23
ORD-17876,2023-05-31,Furniture,Chairs,West,On-Time,84,3,389.12,493.68,0.05,1481.04,1167.36,1406.99,239.63,17.03
ORD-17877,2023-09-17,Electronics,Computers,South,On-Time,26,3,387.23,790.65,0.00,2371.95,1161.69,2371.95,1210.26,51.02
ORD-17878,2023-05-03,Electronics,Computers,West,On-Time,19,5,214.78,456.83,0.05,2284.15,1073.90,2169.94,1096.04,50.51
ORD-17879,2023-07-21,Apparel,Shirts,North,On-Time,17,2,300.21,718.44,0.05,1436.88,600.42,1365.04,764.62,56.01
ORD-17880,2023-12-25,Apparel,Shirts,West,On-Time,23,2,270.91,621.95,0.05,1243.90,541.82,1181.71,639.89,54.15
ORD-17881,2023-11-15,Furniture,Chairs,South,On-Time,131,3,164.95,208.35,0.59,625.05,494.85,256.27,-238.58,-93.10
ORD-17882,2023-11-29,Electronics,Audio,East,"Delayed - Customs",92,5,215.59,275.10,0.61,1375.50,1077.95,536.45,-541.51,-100.94
ORD-17883,2023-11-13,Apparel,Shirts,South,On-Time,26,5,350.79,572.88,0.00,2864.40,1753.95,2864.40,1110.45,38.77
ORD-17884,2023-08-20,Electronics,Computers,East,"Delayed - Customs",113,2,337.92,419.22,0.36,838.44,675.84,536.60,-139.24,-25.95
ORD-17885,2023-05-31,Apparel,Pants,South,On-Time,36,2,254.61,462.07,0.00,924.14,509.22,924.14,414.92,44.90
ORD-17886,2023-12-14,Apparel,Shirts,South,On-Time,20,4,350.60,620.99,0.05,2483.96,1402.40,2359.76,957.36,40.57
ORD-17887,2023-05-31,Electronics,Audio,West,On-Time,48,4,186.80,430.66,0.05,1722.64,747.20,1636.51,889.31,54.34
ORD-17888,2023-01-13,Electronics,Accessories,North,On-Time,21,5,176.10,348.57,0.00,1742.85,880.50,1742.85,862.35,49.48
ORD-17889,2023-05-20,Apparel,Uncategorized,East,"Delayed - Customs",85,1,127.76,135.42,0.00,135.42,127.76,135.42,7.66,5.66
ORD-17890,2023-03-30,Apparel,Footwear,North,"Delayed - Customs",127,5,294.24,314.89,0.59,1574.45,1471.20,645.52,-825.68,-127.91
ORD-17891,2023-09-19,Electronics,Accessories,South,On-Time,10,4,74.54,120.62,0.05,482.48,298.16,458.36,160.20,34.95
ORD-17892,2023-09-11,Apparel,Shirts,North,"Delayed - Customs",125,4,116.75,148.96,0.38,595.84,467.00,369.42,-97.58,-26.41
ORD-17893,2023-12-15,Furniture,Tables,North,"Delayed - Transit",92,2,362.28,468.54,0.40,937.08,724.56,562.25,-162.31,-28.87
ORD-17894,2023-09-05,Electronics,Computers,East,On-Time,13,5,318.87,528.45,0.05,2642.25,1594.35,2510.14,915.79,36.48
ORD-17895,2023-02-06,Electronics,Computers,North,"Delayed - Transit",88,5,261.51,282.44,0.44,1412.20,1307.55,790.83,-516.72,-65.34
ORD-17896,2023-08-19,Apparel,Pants,South,On-Time,14,4,49.44,81.26,0.05,325.04,197.76,308.79,111.03,35.96
ORD-17897,2023-04-30,Furniture,Desks,North,On-Time,147,3,122.09,141.13,0.62,423.39,366.27,160.89,-205.38,-127.65
ORD-17898,2023-03-06,Apparel,Shirts,North,On-Time,38,4,345.30,643.40,0.00,2573.60,1381.20,2573.60,1192.40,46.33
ORD-17899,2023-07-31,Furniture,Chairs,North,On-Time,119,1,294.29,369.79,0.53,369.79,294.29,173.80,-120.49,-69.33
ORD-17900,2023-06-10,Furniture,Uncategorized,North,On-Time,132,3,141.21,189.62,0.61,568.86,423.63,221.86,-201.77,-90.95
ORD-17901,2023-05-23,Apparel,Footwear,South,"Delayed - Customs",154,3,70.55,94.26,0.58,282.78,211.65,118.77,-92.88,-78.21
ORD-17902,2023-10-04,Furniture,Desks,North,"Delayed - Transit",125,1,257.86,285.49,0.40,285.49,257.86,171.29,-86.57,-50.54
ORD-17903,2023-05-21,Apparel,Shirts,North,On-Time,26,4,327.65,532.76,0.05,2131.04,1310.60,2024.49,713.89,35.26
ORD-17904,2023-04-14,Apparel,Pants,North,On-Time,53,5,150.36,308.87,0.05,1544.35,751.80,1467.13,715.33,48.76
ORD-17905,2023-09-23,Apparel,Footwear,North,On-Time,20,3,187.95,327.49,0.05,982.47,563.85,933.35,369.50,39.59
ORD-17906,2023-02-23,Furniture,Chairs,North,On-Time,128,2,304.48,337.56,0.56,675.12,608.96,297.05,-311.91,-105.00
ORD-17907,2023-03-16,Electronics,Computers,East,On-Time,33,4,24.65,48.32,0.00,193.28,98.60,193.28,94.68,48.99
ORD-17908,2023-11-07,Electronics,Audio,North,On-Time,29,2,124.08,271.85,0.05,543.70,248.16,516.52,268.36,51.95
ORD-17909,2023-04-17,Electronics,Audio,East,On-Time,27,5,174.67,395.82,0.05,1979.10,873.35,1880.15,1006.80,53.55
ORD-17910,2023-02-08,Furniture,Tables,South,On-Time,100,5,183.12,217.20,0.59,1086.00,915.60,445.26,-470.34,-105.63
ORD-17911,2023-05-25,Furniture,Desks,West,On-Time,115,2,226.58,280.75,0.51,561.50,453.16,275.14,-178.03,-64.70
ORD-17912,2023-08-23,Furniture,Tables,South,On-Time,89,2,331.61,366.03,0.55,732.06,663.22,329.43,-333.79,-101.33
ORD-17913,2023-09-08,Furniture,Desks,West,On-Time,108,4,369.11,423.28,0.39,1693.12,1476.44,1032.80,-443.64,-42.95
ORD-17914,2023-05-16,Electronics,Audio,South,"Delayed - Transit",108,2,279.68,325.18,0.63,650.36,559.36,240.63,-318.73,-132.45
ORD-17915,2023-12-21,Apparel,Pants,West,On-Time,40,1,22.68,39.59,0.05,39.59,22.68,37.61,14.93,39.70
ORD-17916,2023-02-04,Apparel,Footwear,South,On-Time,21,1,240.39,465.59,0.05,465.59,240.39,442.31,201.92,45.65
ORD-17917,2023-09-18,Apparel,Footwear,West,"Delayed - Transit",128,1,151.31,187.14,0.37,187.14,151.31,117.90,-33.41,-28.34
ORD-17918,2023-01-10,Electronics,Computers,North,On-Time,41,4,388.10,821.07,0.05,3284.28,1552.40,3120.07,1567.67,50.24
ORD-17919,2023-12-15,Electronics,Audio,North,On-Time,29,2,138.03,320.94,0.00,641.88,276.06,641.88,365.82,56.99
ORD-17920,2023-05-05,Furniture,Chairs,South,On-Time,111,5,331.68,423.64,0.47,2118.20,1658.40,1122.65,-535.75,-47.72
ORD-17921,2023-09-07,Electronics,Accessories,West,"Delayed - Transit",84,2,76.78,96.77,0.00,193.54,153.56,193.54,39.98,20.66
ORD-17922,2023-11-04,Furniture,Chairs,East,On-Time,112,4,97.45,122.67,0.47,490.68,389.80,260.06,-129.74,-49.89
ORD-17923,2023-12-03,Electronics,Computers,South,On-Time,38,2,332.26,562.05,0.05,1124.10,664.52,1067.90,403.38,37.77
ORD-17924,2023-07-07,Electronics,Computers,East,On-Time,31,2,179.08,368.20,0.05,736.40,358.16,699.58,341.42,48.80
ORD-17925,2023-06-19,Apparel,Pants,South,On-Time,25,1,288.04,509.57,0.05,509.57,288.04,484.09,196.05,40.50
ORD-17926,2023-10-31,Furniture,Tables,North,"Delayed - Customs",136,2,16.53,20.19,0.42,40.38,33.06,23.42,-9.64,-41.16
ORD-17927,2023-07-04,Furniture,Chairs,East,On-Time,124,5,125.49,131.96,0.45,659.80,627.45,362.89,-264.56,-72.90
ORD-17928,2023-08-04,Apparel,Pants,East,On-Time,15,2,398.37,860.58,0.05,1721.16,796.74,1635.10,838.36,51.27
ORD-17929,2023-10-17,Electronics,Computers,East,On-Time,15,2,235.43,439.65,0.00,879.30,470.86,879.30,408.44,46.45
ORD-17930,2023-06-30,Apparel,Shirts,West,On-Time,36,2,372.07,836.96,0.00,1673.92,744.14,1673.92,929.78,55.55
ORD-17931,2023-12-16,Electronics,Computers,North,"Delayed - Transit",119,5,141.78,156.25,0.45,781.25,708.90,429.69,-279.21,-64.98
ORD-17932,2023-01-18,Furniture,Tables,East,On-Time,96,2,104.41,109.78,0.44,219.56,208.82,122.95,-85.87,-69.84
ORD-17933,2023-08-11,Furniture,Chairs,North,On-Time,120,1,216.25,258.44,0.38,258.44,216.25,160.23,-56.02,-34.96
ORD-17934,2023-04-15,Electronics,Computers,North,On-Time,22,5,113.52,253.88,0.00,1269.40,567.60,1269.40,701.80,55.29
ORD-17935,2023-05-05,Apparel,Shirts,North,On-Time,25,5,220.17,471.78,0.00,2358.90,1100.85,2358.90,1258.05,53.33
ORD-17936,2023-06-19,Apparel,Pants,South,On-Time,31,1,90.20,167.31,0.05,167.31,90.20,158.94,68.74,43.25
ORD-17937,2023-12-25,Apparel,Pants,South,On-Time,23,5,267.50,460.00,0.00,2300.00,1337.50,2300.00,962.50,41.85
ORD-17938,2023-05-28,Apparel,Pants,West,"Delayed - Transit",122,2,288.89,321.05,0.58,642.10,577.78,269.68,-308.10,-114.24
ORD-17939,2023-05-07,Electronics,Audio,East,On-Time,18,2,160.20,265.39,0.00,530.78,320.40,530.78,210.38,39.64
ORD-17940,2023-06-18,Electronics,Accessories,East,On-Time,1,2,98.28,226.57,0.05,453.14,196.56,430.48,233.92,54.34
ORD-17941,2023-01-19,Electronics,Accessories,North,On-Time,26,3,364.16,684.64,0.00,2053.92,1092.48,2053.92,961.44,46.81
ORD-17942,2023-05-07,Apparel,Shirts,East,On-Time,13,3,45.01,92.72,0.00,278.16,135.03,278.16,143.13,51.46
ORD-17943,2023-06-06,Furniture,Tables,South,On-Time,120,1,394.69,509.22,0.42,509.22,394.69,295.35,-99.34,-33.64
ORD-17944,2023-03-28,Electronics,Computers,East,"Delayed - Customs",110,5,362.16,426.49,0.40,2132.45,1810.80,1279.47,-531.33,-41.53
ORD-17945,2023-02-07,Apparel,Shirts,East,On-Time,36,2,66.61,153.41,0.05,306.82,133.22,291.48,158.26,54.30
ORD-17946,2023-08-18,Furniture,Tables,West,On-Time,129,5,129.58,158.78,0.65,793.90,647.90,277.87,-370.04,-133.17
ORD-17947,2023-05-24,Apparel,Shirts,East,"Delayed - Transit",59,4,397.56,500.59,0.00,2002.36,1590.24,2002.36,412.12,20.58
ORD-17948,2023-02-13,Apparel,Uncategorized,North,On-Time,48,2,335.14,613.49,0.00,1226.98,670.28,1226.98,556.70,45.37
ORD-17949,2023-04-17,Electronics,Accessories,East,On-Time,33,2,235.42,385.79,0.00,771.58,470.84,771.58,300.74,38.98
ORD-17950,2023-06-19,Electronics,Accessories,South,"Delayed - Transit",118,3,37.53,49.88,0.43,149.64,112.59,85.29,-27.30,-32.00
ORD-17951,2023-01-14,Electronics,Computers,East,On-Time,44,4,158.19,325.36,0.00,1301.44,632.76,1301.44,668.68,51.38
ORD-17952,2023-01-24,Furniture,Desks,East,On-Time,70,3,322.09,358.93,0.05,1076.79,966.27,1022.95,56.68,5.54
ORD-17953,2023-03-24,Electronics,Audio,East,On-Time,1,4,205.58,341.81,0.00,1367.24,822.32,1367.24,544.92,39.86
ORD-17954,2023-03-10,Electronics,Audio,North,On-Time,44,5,260.93,574.84,0.00,2874.20,1304.65,2874.20,1569.55,54.61
ORD-17955,2023-02-14,Furniture,Chairs,South,On-Time,145,1,298.06,316.88,0.42,316.88,298.06,183.79,-114.27,-62.17
ORD-17956,2023-03-16,Apparel,Shirts,East,On-Time,22,5,105.90,186.21,0.05,931.05,529.50,884.50,355.00,40.14
ORD-17957,2023-01-15,Electronics,Accessories,North,"Delayed - Transit",113,5,359.57,451.05,0.41,2255.25,1797.85,1330.60,-467.25,-35.12
ORD-17958,2023-04-08,Furniture,Tables,East,"Delayed - Customs",100,5,269.77,301.80,0.48,1509.00,1348.85,784.68,-564.17,-71.90
ORD-17959,2023-12-06,Electronics,Audio,North,On-Time,35,5,323.88,769.02,0.00,3845.10,1619.40,3845.10,2225.70,57.88
ORD-17960,2023-12-19,Furniture,Desks,West,On-Time,109,1,388.72,413.76,0.48,413.76,388.72,215.16,-173.56,-80.67
ORD-17961,2023-09-25,Apparel,Pants,West,On-Time,35,2,112.82,261.97,0.00,523.94,225.64,523.94,298.30,56.93
ORD-17962,2023-01-23,Furniture,Desks,North,On-Time,130,2,79.42,92.51,0.61,185.02,158.84,72.16,-86.68,-120.13
ORD-17963,2023-01-29,Furniture,Tables,West,"Delayed - Customs",118,1,379.98,464.21,0.59,464.21,379.98,190.33,-189.65,-99.65
ORD-17964,2023-03-20,Furniture,Desks,West,On-Time,97,2,314.98,407.88,0.62,815.76,629.96,309.99,-319.97,-103.22
ORD-17965,2023-06-04,Apparel,Pants,South,On-Time,40,4,295.28,661.19,0.00,2644.76,1181.12,2644.76,1463.64,55.34
ORD-17966,2023-07-02,Electronics,Audio,West,"Delayed - Transit",170,5,19.24,24.21,0.39,121.05,96.20,73.84,-22.36,-30.28
ORD-17967,2023-04-17,Furniture,Tables,East,On-Time,128,2,253.51,328.48,0.47,656.96,507.02,348.19,-158.83,-45.62
ORD-17968,2023-07-31,Apparel,Shirts,North,On-Time,11,1,338.31,651.34,0.05,651.34,338.31,618.77,280.46,45.33
ORD-17969,2023-04-29,Electronics,Accessories,North,On-Time,15,4,263.57,447.87,0.05,1791.48,1054.28,1701.91,647.63,38.05
ORD-17970,2023-07-04,Apparel,Pants,West,On-Time,47,4,127.67,241.16,0.00,964.64,510.68,964.64,453.96,47.06
ORD-17971,2023-12-18,Apparel,Shirts,West,On-Time,33,1,57.52,114.22,0.05,114.22,57.52,108.51,50.99,46.99
ORD-17972,2023-08-27,Electronics,Accessories,West,On-Time,31,1,81.80,172.88,0.05,172.88,81.80,164.24,82.44,50.19
ORD-17973,2023-10-09,Apparel,Footwear,North,"Delayed - Transit",131,1,375.80,498.57,0.63,498.57,375.80,184.47,-191.33,-103.72
ORD-17974,2023-02-03,Apparel,Pants,West,"Delayed - Customs",61,1,383.80,427.11,0.05,427.11,383.80,405.75,21.95,5.41
ORD-17975,2023-02-27,Electronics,Audio,North,On-Time,35,5,334.18,724.16,0.00,3620.80,1670.90,3620.80,1949.90,53.85
ORD-17976,2023-07-28,Electronics,Computers,North,On-Time,33,5,200.66,397.90,0.05,1989.50,1003.30,1890.03,886.73,46.92
ORD-17977,2023-11-17,Apparel,Pants,East,On-Time,33,5,290.46,473.95,0.00,2369.75,1452.30,2369.75,917.45,38.72
ORD-17978,2023-08-29,Apparel,Footwear,North,"Delayed - Transit",120,2,74.08,88.23,0.49,176.46,148.16,89.99,-58.17,-64.63
ORD-17979,2023-03-11,Furniture,Chairs,South,"Delayed - Transit",95,4,228.21,299.88,0.43,1199.52,912.84,683.73,-229.11,-33.51
ORD-17980,2023-09-11,Apparel,Pants,East,On-Time,25,3,27.46,63.79,0.05,191.37,82.38,181.80,99.42,54.69
ORD-17981,2023-07-14,Electronics,Uncategorized,South,On-Time,27,5,20.41,35.93,0.05,179.65,102.05,170.67,68.62,40.21
ORD-17982,2023-11-23,Furniture,Chairs,North,On-Time,139,4,128.61,165.27,0.48,661.08,514.44,343.76,-170.68,-49.65
ORD-17983,2023-01-11,Apparel,Shirts,West,"Delayed - Customs",166,2,267.74,335.12,0.58,670.24,535.48,281.50,-253.98,-90.22
ORD-17984,2023-07-21,Furniture,Desks,West,On-Time,99,3,152.58,205.95,0.49,617.85,457.74,315.10,-142.64,-45.27
ORD-17985,2023-02-27,Electronics,Audio,North,"Delayed - Customs",157,2,337.34,366.60,0.57,733.20,674.68,315.28,-359.40,-114.00
ORD-17986,2023-01-09,Furniture,Desks,West,"Delayed - Transit",116,1,269.36,337.43,0.54,337.43,269.36,155.22,-114.14,-73.54
ORD-17987,2023-07-19,Furniture,Chairs,North,On-Time,152,5,333.17,378.94,0.47,1894.70,1665.85,1004.19,-661.66,-65.89
ORD-17988,2023-10-18,Furniture,Chairs,West,On-Time,104,5,370.71,448.48,0.64,2242.40,1853.55,807.26,-1046.29,-129.61
ORD-17989,2023-06-28,Electronics,Audio,East,On-Time,36,2,285.22,478.70,0.05,957.40,570.44,909.53,339.09,37.28
ORD-17990,2023-11-16,Furniture,Desks,South,"Delayed - Customs",131,1,108.05,137.44,0.45,137.44,108.05,75.59,-32.46,-42.94
ORD-17991,2023-11-01,Apparel,Pants,South,"Delayed - Customs",145,5,152.78,201.99,0.62,1009.95,763.90,383.78,-380.12,-99.05
ORD-17992,2023-08-12,Electronics,Accessories,East,On-Time,43,2,146.00,327.04,0.05,654.08,292.00,621.38,329.38,53.01
ORD-17993,2023-09-24,Furniture,Desks,North,On-Time,88,3,351.26,379.60,0.49,1138.80,1053.78,580.79,-472.99,-81.44
ORD-17994,2023-08-19,Electronics,Audio,West,On-Time,23,1,250.15,413.27,0.05,413.27,250.15,392.61,142.46,36.28
ORD-17995,2023-02-21,Apparel,Pants,West,On-Time,32,3,396.84,839.16,0.00,2517.48,1190.52,2517.48,1326.96,52.71
ORD-17996,2023-11-14,Electronics,Audio,East,On-Time,43,5,333.36,645.29,0.00,3226.45,1666.80,3226.45,1559.65,48.34
ORD-17997,2023-10-22,Furniture,Tables,South,On-Time,120,5,108.30,126.14,0.36,630.70,541.50,403.65,-137.85,-34.15
ORD-17998,2023-06-15,Apparel,Shirts,South,On-Time,21,5,139.90,328.46,0.00,1642.30,699.50,1642.30,942.80,57.41
ORD-17999,2023-06-21,Furniture,Tables,East,"Delayed - Transit",112,3,324.70,355.54,0.57,1066.62,974.10,458.65,-515.45,-112.39
ORD-18000,2023-10-21,Apparel,Pants,West,"Delayed - Transit",133,1,80.00,89.36,0.59,89.36,80.00,36.64,-43.36,-118.35
ORD-18001,2023-08-28,Electronics,Computers,South,On-Time,54,3,248.45,555.88,0.00,1667.64,745.35,1667.64,922.29,55.31
ORD-18002,2023-01-03,Electronics,Computers,South,On-Time,10,3,358.80,637.83,0.05,1913.49,1076.40,1817.82,741.42,40.79
ORD-18003,2023-01-29,Apparel,Footwear,North,On-Time,39,3,121.34,257.87,0.00,773.61,364.02,773.61,409.59,52.95
ORD-18004,2023-09-22,Furniture,Tables,East,"Delayed - Transit",118,5,135.89,168.90,0.54,844.50,679.45,388.47,-290.98,-74.90
ORD-18005,2023-12-02,Electronics,Audio,West,"Delayed - Customs",131,1,132.34,140.95,0.41,140.95,132.34,83.16,-49.18,-59.14
ORD-18006,2023-03-15,Electronics,Computers,East,On-Time,26,4,252.71,482.49,0.00,1929.96,1010.84,1929.96,919.12,47.62
ORD-18007,2023-03-11,Furniture,Tables,East,On-Time,83,1,155.05,178.08,0.05,178.08,155.05,169.18,14.13,8.35
ORD-18008,2023-07-03,Electronics,Computers,South,"Delayed - Transit",102,5,224.58,242.03,0.53,1210.15,1122.90,568.77,-554.13,-97.43
ORD-18009,2023-06-14,Furniture,Chairs,West,On-Time,78,2,76.49,101.44,0.00,202.88,152.98,202.88,49.90,24.60
ORD-18010,2023-01-14,Apparel,Footwear,East,On-Time,20,3,386.04,853.42,0.05,2560.26,1158.12,2432.25,1274.13,52.38
ORD-18011,2023-01-14,Electronics,Audio,West,On-Time,41,5,37.17,60.43,0.00,302.15,185.85,302.15,116.30,38.49
ORD-18012,2023-09-02,Electronics,Accessories,East,On-Time,22,4,327.58,687.22,0.05,2748.88,1310.32,2611.44,1301.12,49.82
ORD-18013,2023-02-23,Apparel,Shirts,West,On-Time,21,5,121.01,198.18,0.00,990.90,605.05,990.90,385.85,38.94
ORD-18014,2023-11-11,Electronics,Accessories,East,"Delayed - Customs",109,1,23.74,29.96,0.54,29.96,23.74,13.78,-9.96,-72.26
ORD-18015,2023-04-29,Electronics,Computers,East,On-Time,25,5,275.18,487.47,0.05,2437.35,1375.90,2315.48,939.58,40.58
ORD-18016,2023-04-16,Furniture,Tables,West,On-Time,114,1,182.61,215.41,0.35,215.41,182.61,140.02,-42.59,-30.42
ORD-18017,2023-01-27,Furniture,Chairs,East,On-Time,128,1,253.29,320.62,0.39,320.62,253.29,195.58,-57.71,-29.51
ORD-18018,2023-02-16,Electronics,Computers,South,"Delayed - Transit",111,1,208.30,224.55,0.54,224.55,208.30,103.29,-105.01,-101.66
ORD-18019,2023-11-27,Furniture,Tables,East,"Delayed - Transit",63,4,44.82,59.83,0.00,239.32,179.28,239.32,60.04,25.09
ORD-18020,2023-07-21,Electronics,Computers,South,On-Time,26,1,220.78,439.80,0.05,439.80,220.78,417.81,197.03,47.16
ORD-18021,2023-07-09,Furniture,Tables,North,"Delayed - Customs",129,5,107.01,143.94,0.40,719.70,535.05,431.82,-103.23,-23.91
ORD-18022,2023-10-12,Apparel,Pants,North,"Delayed - Customs",78,4,331.50,393.95,0.05,1575.80,1326.00,1497.01,171.01,11.42
ORD-18023,2023-08-12,Electronics,Audio,South,On-Time,5,5,84.13,166.66,0.05,833.30,420.65,791.64,370.99,46.86
ORD-18024,2023-03-10,Apparel,Shirts,North,On-Time,26,5,274.79,564.66,0.00,2823.30,1373.95,2823.30,1449.35,51.34
ORD-18025,2023-02-05,Electronics,Audio,North,On-Time,29,1,84.16,143.08,0.05,143.08,84.16,135.93,51.77,38.08
ORD-18026,2023-05-24,Electronics,Computers,West,On-Time,22,5,381.17,837.03,0.00,4185.15,1905.85,4185.15,2279.30,54.46
ORD-18027,2023-11-06,Furniture,Tables,North,"Delayed - Transit",153,1,110.37,117.61,0.44,117.61,110.37,65.86,-44.51,-67.58
ORD-18028,2023-09-29,Electronics,Uncategorized,West,On-Time,1,2,312.23,553.46,0.05,1106.92,624.46,1051.57,427.11,40.62
ORD-18029,2023-01-03,Electronics,Accessories,North,On-Time,30,3,378.04,652.85,0.05,1958.55,1134.12,1860.62,726.50,39.05
ORD-18030,2023-08-29,Furniture,Chairs,South,"Delayed - Transit",108,4,329.62,363.68,0.44,1454.72,1318.48,814.64,-503.84,-61.85
ORD-18031,2023-09-24,Apparel,Shirts,North,On-Time,26,2,294.25,703.88,0.05,1407.76,588.50,1337.37,748.87,56.00
ORD-18032,2023-06-20,Apparel,Shirts,East,"Delayed - Transit",161,1,47.50,61.86,0.60,61.86,47.50,24.74,-22.76,-91.97
ORD-18033,2023-02-16,Electronics,Audio,South,On-Time,47,4,103.70,211.18,0.05,844.72,414.80,802.48,387.68,48.31
ORD-18034,2023-07-18,Apparel,Footwear,South,On-Time,25,4,75.34,169.73,0.00,678.92,301.36,678.92,377.56,55.61
ORD-18035,2023-06-03,Furniture,Chairs,North,"Delayed - Customs",105,1,260.24,328.59,0.55,328.59,260.24,147.87,-112.37,-76.00
ORD-18036,2023-03-09,Apparel,Pants,East,"Delayed - Customs",105,2,197.86,236.73,0.47,473.46,395.72,250.93,-144.79,-57.70
ORD-18037,2023-11-20,Furniture,Desks,East,"Delayed - Transit",116,1,116.30,124.86,0.59,124.86,116.30,51.19,-65.11,-127.18
ORD-18038,2023-07-25,Electronics,Accessories,East,"Delayed - Customs",127,2,225.34,261.12,0.44,522.24,450.68,292.45,-158.23,-54.10
ORD-18039,2023-02-19,Furniture,Chairs,South,On-Time,138,2,288.43,356.29,0.61,712.58,576.86,277.91,-298.95,-107.57
ORD-18040,2023-07-08,Apparel,Shirts,West,On-Time,23,3,377.49,872.27,0.05,2616.81,1132.47,2485.97,1353.50,54.45
ORD-18041,2023-12-23,Electronics,Audio,North,On-Time,4,5,294.91,582.18,0.00,2910.90,1474.55,2910.90,1436.35,49.34
ORD-18042,2023-04-03,Apparel,Footwear,South,On-Time,40,5,358.90,728.58,0.00,3642.90,1794.50,3642.90,1848.40,50.74
ORD-18043,2023-02-17,Apparel,Pants,South,"Delayed - Customs",103,3,314.47,379.10,0.59,1137.30,943.41,466.29,-477.12,-102.32
ORD-18044,2023-07-17,Apparel,Pants,North,On-Time,42,5,40.03,68.59,0.00,342.95,200.15,342.95,142.80,41.64
ORD-18045,2023-07-05,Furniture,Tables,East,On-Time,108,5,40.14,42.35,0.43,211.75,200.70,120.70,-80.00,-66.28
ORD-18046,2023-05-04,Apparel,Shirts,South,On-Time,48,5,387.76,907.24,0.05,4536.20,1938.80,4309.39,2370.59,55.01
ORD-18047,2023-06-29,Furniture,Desks,North,On-Time,136,5,144.39,177.24,0.44,886.20,721.95,496.27,-225.68,-45.47
ORD-18048,2023-12-21,Furniture,Tables,South,On-Time,101,5,191.07,234.55,0.65,1172.75,955.35,410.46,-544.89,-132.75
ORD-18049,2023-12-02,Furniture,Tables,East,"Delayed - Customs",85,5,162.64,196.96,0.00,984.80,813.20,984.80,171.60,17.42
ORD-18050,2023-08-07,Furniture,Desks,South,On-Time,143,4,385.87,448.94,0.58,1795.76,1543.48,754.22,-789.26,-104.65
ORD-18051,2023-01-04,Apparel,Uncategorized,North,On-Time,31,5,329.92,646.04,0.05,3230.20,1649.60,3068.69,1419.09,46.24
ORD-18052,2023-08-18,Apparel,Pants,North,"Delayed - Customs",78,2,163.52,210.69,0.05,421.38,327.04,400.31,73.27,18.30
ORD-18053,2023-03-11,Apparel,Footwear,West,"Delayed - Transit",102,5,235.29,251.34,0.39,1256.70,1176.45,766.59,-409.86,-53.47
ORD-18054,2023-02-03,Electronics,Accessories,South,On-Time,33,5,152.06,309.06,0.05,1545.30,760.30,1468.04,707.74,48.21
ORD-18055,2023-02-12,Apparel,Shirts,West,On-Time,35,1,189.15,368.26,0.00,368.26,189.15,368.26,179.11,48.64
ORD-18056,2023-02-14,Apparel,Footwear,South,On-Time,10,2,106.18,204.91,0.00,409.82,212.36,409.82,197.46,48.18
ORD-18057,2023-06-18,Furniture,Chairs,West,On-Time,113,3,289.25,326.26,0.41,978.78,867.75,577.48,-290.27,-50.26
ORD-18058,2023-01-21,Apparel,Pants,North,On-Time,4,1,336.57,673.39,0.05,673.39,336.57,639.72,303.15,47.39
ORD-18059,2023-07-07,Electronics,Audio,East,"Delayed - Customs",62,2,23.85,26.34,0.00,52.68,47.70,52.68,4.98,9.45
ORD-18060,2023-04-15,Electronics,Computers,West,On-Time,23,1,349.32,762.66,0.05,762.66,349.32,724.53,375.21,51.79
ORD-18061,2023-06-11,Apparel,Shirts,West,On-Time,38,3,133.82,233.73,0.00,701.19,401.46,701.19,299.73,42.75
ORD-18062,2023-11-12,Apparel,Shirts,East,On-Time,33,2,361.37,794.38,0.00,1588.76,722.74,1588.76,866.02,54.51
ORD-18063,2023-08-06,Electronics,Computers,South,"Delayed - Transit",135,2,185.11,225.06,0.62,450.12,370.22,171.05,-199.17,-116.45
