Transaction_ID,Purchase_Date,Boutique_City,Product_Line,Customer_Tier,Traffic_Source,Units_Sold,Unit_Retail_Price,Unit_Manufacturing_Cost,Net_Revenue,Total_Cost,Gross_Profit,Profit_Margin_Pct
5006155,2023-09-19,Paris,Luxury Watches,Silver,Walk-in,1,11305,3467,11305,3467,7838,69.3
5008360,2023-09-19,New York,Haute Fragrance,First-Time Buyer,Organic Search,1,362,77,362,77,285,78.7
5000437,2023-09-20,Dubai,Luxury Watches,First-Time Buyer,Exclusive Invite,1,13951,3893,13951,3893,10058,72.1
5009470,2023-09-20,Tokyo,Designer Handbags,First-Time Buyer,Paid Social,1,3202,522,3202,522,2680,83.7
5004757,2023-09-20,New York,Designer Handbags,Silver,Walk-in,1,3634,589,3634,589,3045,83.8
5000711,2023-09-20,New York,Haute Fragrance,Silver,Exclusive Invite,1,354,108,354,108,246,69.5
5007928,2023-09-20,Dubai,Luxury Watches,First-Time Buyer,Paid Social,1,12541,2201,12541,2201,10340,82.4
5007553,2023-09-20,New York,Luxury Watches,First-Time Buyer,Paid Social,3,14845,4344,44535,13032,31503,70.7
5000916,2023-09-20,New York,Luxury Watches,Silver,Organic Search,1,12407,1979,12407,1979,10428,84.0
5005459,2023-09-20,Dubai,Haute Fragrance,Silver,Organic Search,1,409,85,409,85,324,79.2
5005084,2023-09-20,Tokyo,Designer Handbags,Silver,Walk-in,1,3231,680,3231,680,2551,79.0
5008277,2023-09-20,Dubai,Designer Handbags,Silver,Exclusive Invite,1,3244,1101,3244,1101,2143,66.1
5004284,2023-09-20,New York,Haute Fragrance,Silver,Walk-in,1,316,102,316,102,214,67.7
5007115,2023-09-21,New York,Fine Jewelry,Platinum (VIP),Organic Search,1,7717,2215,7717,2215,5502,71.3
5003212,2023-09-21,Tokyo,Designer Handbags,Silver,Exclusive Invite,1,2946,1009,2946,1009,1937,65.8
5002242,2023-09-21,Milan,Fine Jewelry,Platinum (VIP),Exclusive Invite,1,9843,2483,9843,2483,7360,74.8
5005068,2023-09-21,Dubai,Luxury Watches,Platinum (VIP),Walk-in,1,12942,2999,12942,2999,9943,76.8
5002427,2023-09-21,Dubai,Fine Jewelry,Silver,Walk-in,1,8003,1221,8003,1221,6782,84.7
5001126,2023-09-21,Paris,Designer Handbags,Gold,Walk-in,1,3627,1113,3627,1113,2514,69.3
5008691,2023-09-21,New York,Luxury Watches,Silver,Organic Search,1,14216,4254,14216,4254,9962,70.1
5004782,2023-09-21,Tokyo,Fine Jewelry,Gold,Walk-in,1,7894,1746,7894,1746,6148,77.9
5001815,2023-09-22,Milan,Luxury Watches,First-Time Buyer,Paid Social,1,13434,2875,13434,2875,10559,78.6
5009973,2023-09-22,Milan,Luxury Watches,Gold,Paid Social,1,11408,1919,11408,1919,9489,83.2
5006579,2023-09-22,Paris,Designer Handbags,Silver,Paid Social,1,3321,998,3321,998,2323,69.9
5009100,2023-09-22,Paris,Fine Jewelry,Platinum (VIP),Paid Social,1,8686,2037,8686,2037,6649,76.5
5009700,2023-09-22,Dubai,Fine Jewelry,First-Time Buyer,Organic Search,1,8143,2202,8143,2202,5941,73.0
5005499,2023-09-22,Milan,Fine Jewelry,Silver,Paid Social,1,10013,2991,10013,2991,7022,70.1
5003309,2023-09-22,Tokyo,Designer Handbags,First-Time Buyer,Paid Social,1,2927,981,2927,981,1946,66.5
5009776,2023-09-22,New York,Luxury Watches,Silver,Walk-in,3,12225,4186,36675,12558,24117,65.8
5009506,2023-09-22,Dubai,Luxury Watches,First-Time Buyer,Organic Search,1,12134,3888,12134,3888,8246,68.0
5000136,2023-09-22,Paris,Fine Jewelry,First-Time Buyer,Walk-in,1,10176,3505,10176,3505,6671,65.6
5000279,2023-09-22,Paris,Designer Handbags,Silver,Paid Social,2,3048,572,6096,1144,4952,81.2
5007184,2023-09-22,Dubai,Designer Handbags,First-Time Buyer,Paid Social,1,2973,990,2973,990,1983,66.7
5006911,2023-09-22,Dubai,Luxury Watches,First-Time Buyer,Organic Search,1,14651,2267,14651,2267,12384,84.5
5003855,2023-09-22,Milan,Luxury Watches,First-Time Buyer,Exclusive Invite,1,13163,3517,13163,3517,9646,73.3
5002166,2023-09-23,Dubai,Luxury Watches,Silver,Walk-in,1,13241,4498,13241,4498,8743,66.0
5002542,2023-09-23,Tokyo,Haute Fragrance,First-Time Buyer,Walk-in,1,371,102,371,102,269,72.5
5007762,2023-09-23,Dubai,Haute Fragrance,First-Time Buyer,Organic Search,1,323,62,323,62,261,80.8
5008126,2023-09-23,New York,Luxury Watches,First-Time Buyer,Paid Social,1,14908,3444,14908,3444,11464,76.9
5003865,2023-09-23,Dubai,Luxury Watches,Silver,Organic Search,1,13922,4456,13922,4456,9466,68.0
5003837,2023-09-23,New York,Designer Handbags,Gold,Exclusive Invite,1,3166,553,3166,553,2613,82.5
5000745,2023-09-23,Milan,Designer Handbags,Platinum (VIP),Walk-in,1,3731,948,3731,948,2783,74.6
5009950,2023-09-23,Dubai,Luxury Watches,First-Time Buyer,Exclusive Invite,1,12839,2668,12839,2668,10171,79.2
5003900,2023-09-23,Dubai,Designer Handbags,Gold,Exclusive Invite,1,3069,785,3069,785,2284,74.4
5005411,2023-09-23,Milan,Designer Handbags,First-Time Buyer,Paid Social,1,3364,714,3364,714,2650,78.8
5008579,2023-09-23,Paris,Designer Handbags,First-Time Buyer,Organic Search,3,3631,978,10893,2934,7959,73.1
5005019,2023-09-23,Paris,Luxury Watches,First-Time Buyer,Paid Social,1,14158,3809,14158,3809,10349,73.1
5006056,2023-09-23,Paris,Luxury Watches,First-Time Buyer,Exclusive Invite,2,12102,2741,24204,5482,18722,77.4
5007381,2023-09-23,Milan,Fine Jewelry,Platinum (VIP),Paid Social,1,8096,2664,8096,2664,5432,67.1
5002521,2023-09-23,Dubai,Fine Jewelry,First-Time Buyer,Organic Search,1,9691,2303,9691,2303,7388,76.2
5002046,2023-09-23,New York,Fine Jewelry,Silver,Walk-in,1,9494,2415,9494,2415,7079,74.6
5005131,2023-09-23,New York,Designer Handbags,Silver,Organic Search,3,3369,681,10107,2043,8064,79.8
5006282,2023-09-23,New York,Luxury Watches,First-Time Buyer,Walk-in,1,11363,3274,11363,3274,8089,71.2
5008406,2023-09-23,Tokyo,Fine Jewelry,Silver,Organic Search,1,7797,2551,7797,2551,5246,67.3
5004675,2023-09-23,Paris,Designer Handbags,Silver,Organic Search,1,3095,914,3095,914,2181,70.5
5006937,2023-09-23,Tokyo,Luxury Watches,Silver,Paid Social,1,11381,2881,11381,2881,8500,74.7
5007252,2023-09-23,Paris,Fine Jewelry,First-Time Buyer,Organic Search,1,9423,1777,9423,1777,7646,81.1
5002058,2023-09-23,Paris,Luxury Watches,Platinum (VIP),Organic Search,1,11747,3533,11747,3533,8214,69.9
5003674,2023-09-23,Dubai,Haute Fragrance,Silver,Paid Social,1,371,71,371,71,300,80.9
5009479,2023-09-24,New York,Haute Fragrance,First-Time Buyer,Walk-in,1,387,80,387,80,307,79.3
5004439,2023-09-24,Dubai,Luxury Watches,Platinum (VIP),Organic Search,1,12741,1966,12741,1966,10775,84.6
5005057,2023-09-24,Tokyo,Luxury Watches,First-Time Buyer,Organic Search,1,11478,3513,11478,3513,7965,69.4
5004517,2023-09-24,New York,Fine Jewelry,Silver,Organic Search,1,8547,2357,8547,2357,6190,72.4
5002490,2023-09-24,Paris,Luxury Watches,Platinum (VIP),Organic Search,1,12168,2932,12168,2932,9236,75.9
5007745,2023-09-24,Paris,Luxury Watches,Silver,Paid Social,1,11593,1972,11593,1972,9621,83.0
5001931,2023-09-24,New York,Designer Handbags,First-Time Buyer,Walk-in,1,3334,1098,3334,1098,2236,67.1
5008021,2023-09-24,Dubai,Designer Handbags,Silver,Exclusive Invite,1,3302,1025,3302,1025,2277,69.0
5006732,2023-09-24,Paris,Luxury Watches,Platinum (VIP),Exclusive Invite,1,14884,3318,14884,3318,11566,77.7
5007473,2023-09-24,Paris,Luxury Watches,Platinum (VIP),Organic Search,1,13638,3236,13638,3236,10402,76.3
5002056,2023-09-24,Paris,Fine Jewelry,First-Time Buyer,Organic Search,1,9252,2692,9252,2692,6560,70.9
5007657,2023-09-24,Tokyo,Luxury Watches,Silver,Walk-in,3,13616,4157,40848,12471,28377,69.5
5002543,2023-09-24,New York,Luxury Watches,Platinum (VIP),Walk-in,1,14401,3179,14401,3179,11222,77.9
5006673,2023-09-24,New York,Designer Handbags,Platinum (VIP),Paid Social,2,3261,1107,6522,2214,4308,66.1
5008075,2023-09-24,Milan,Designer Handbags,Gold,Paid Social,1,3649,927,3649,927,2722,74.6
5007551,2023-09-24,Milan,Fine Jewelry,First-Time Buyer,Organic Search,1,7680,1702,7680,1702,5978,77.8
5001749,2023-09-25,New York,Designer Handbags,Platinum (VIP),Walk-in,1,3468,872,3468,872,2596,74.9
5000750,2023-09-25,New York,Designer Handbags,First-Time Buyer,Organic Search,1,3370,585,3370,585,2785,82.6
5009219,2023-09-25,Milan,Designer Handbags,Gold,Paid Social,1,3613,864,3613,864,2749,76.1
5004115,2023-09-25,New York,Designer Handbags,Gold,Paid Social,1,3129,551,3129,551,2578,82.4
5008080,2023-09-25,Tokyo,Fine Jewelry,Silver,Walk-in,1,8597,2783,8597,2783,5814,67.6
5008189,2023-09-25,New York,Luxury Watches,Silver,Organic Search,1,11723,3877,11723,3877,7846,66.9
5006011,2023-09-25,Tokyo,Designer Handbags,First-Time Buyer,Exclusive Invite,1,3226,776,3226,776,2450,75.9
5004442,2023-09-25,Tokyo,Luxury Watches,First-Time Buyer,Paid Social,1,12496,2431,12496,2431,10065,80.5
5001332,2023-09-25,New York,Fine Jewelry,Platinum (VIP),Paid Social,1,9903,2564,9903,2564,7339,74.1
5003464,2023-09-26,Milan,Designer Handbags,Silver,Exclusive Invite,1,3238,1002,3238,1002,2236,69.1
5006131,2023-09-26,Milan,Designer Handbags,First-Time Buyer,Organic Search,1,3406,752,3406,752,2654,77.9
5007173,2023-09-26,Dubai,Fine Jewelry,Silver,Paid Social,1,9409,1439,9409,1439,7970,84.7
5008785,2023-09-26,Milan,Designer Handbags,First-Time Buyer,Paid Social,1,3640,952,3640,952,2688,73.8
5007277,2023-09-26,Milan,Fine Jewelry,Silver,Paid Social,1,9113,2802,9113,2802,6311,69.3
5002358,2023-09-26,New York,Luxury Watches,Silver,Walk-in,1,13331,2417,13331,2417,10914,81.9
5003954,2023-09-26,New York,Luxury Watches,First-Time Buyer,Paid Social,1,13553,3146,13553,3146,10407,76.8
5001008,2023-09-26,Tokyo,Luxury Watches,Silver,Walk-in,1,14543,3614,14543,3614,10929,75.1
5000137,2023-09-26,Tokyo,Designer Handbags,Silver,Exclusive Invite,3,3776,817,11328,2451,8877,78.4
5000464,2023-09-26,New York,Fine Jewelry,First-Time Buyer,Exclusive Invite,1,8770,2641,8770,2641,6129,69.9
5006229,2023-09-26,Paris,Luxury Watches,First-Time Buyer,Paid Social,1,11719,3852,11719,3852,7867,67.1
5003775,2023-09-26,Milan,Luxury Watches,First-Time Buyer,Exclusive Invite,1,11946,2987,11946,2987,8959,75.0
5000476,2023-09-26,Milan,Luxury Watches,Gold,Paid Social,1,12099,3997,12099,3997,8102,67.0
5009912,2023-09-27,Milan,Designer Handbags,Gold,Paid Social,2,3550,670,7100,1340,5760,81.1
5007227,2023-09-27,New York,Fine Jewelry,Silver,Paid Social,1,9742,3394,9742,3394,6348,65.2
5007945,2023-09-27,Dubai,Fine Jewelry,First-Time Buyer,Organic Search,1,9492,2334,9492,2334,7158,75.4
5002691,2023-09-27,New York,Luxury Watches,First-Time Buyer,Organic Search,1,13885,4720,13885,4720,9165,66.0
5009156,2023-09-27,Dubai,Luxury Watches,Silver,Organic Search,1,11985,2617,11985,2617,9368,78.2
5000232,2023-09-27,Dubai,Fine Jewelry,First-Time Buyer,Paid Social,1,8723,1796,8723,1796,6927,79.4
5000980,2023-09-27,Tokyo,Luxury Watches,Gold,Paid Social,1,12814,3922,12814,3922,8892,69.4
5007416,2023-09-27,Dubai,Designer Handbags,Silver,Walk-in,1,3491,1043,3491,1043,2448,70.1
5009801,2023-09-28,Paris,Haute Fragrance,Gold,Walk-in,1,348,60,348,60,288,82.8
5008741,2023-09-28,Tokyo,Haute Fragrance,Silver,Walk-in,3,347,61,1041,183,858,82.4
5002152,2023-09-28,Dubai,Fine Jewelry,Platinum (VIP),Walk-in,1,9818,2713,9818,2713,7105,72.4
5009267,2023-09-28,Milan,Luxury Watches,First-Time Buyer,Organic Search,1,14148,4910,14148,4910,9238,65.3
5006357,2023-09-28,Paris,Luxury Watches,Gold,Paid Social,1,13301,3040,13301,3040,10261,77.1
5000290,2023-09-28,Paris,Luxury Watches,Silver,Paid Social,1,13497,3055,13497,3055,10442,77.4
5006746,2023-09-28,Dubai,Luxury Watches,First-Time Buyer,Walk-in,1,14464,5037,14464,5037,9427,65.2
5008181,2023-09-28,Milan,Haute Fragrance,First-Time Buyer,Paid Social,3,370,72,1110,216,894,80.5
5001127,2023-09-28,Milan,Fine Jewelry,First-Time Buyer,Organic Search,1,9626,1862,9626,1862,7764,80.7
5001606,2023-09-28,New York,Designer Handbags,First-Time Buyer,Exclusive Invite,1,3675,976,3675,976,2699,73.4
5004169,2023-09-28,Dubai,Designer Handbags,Gold,Paid Social,1,2924,943,2924,943,1981,67.7
5005414,2023-09-28,Milan,Haute Fragrance,Silver,Organic Search,1,376,125,376,125,251,66.8
5008831,2023-09-28,Paris,Designer Handbags,Platinum (VIP),Exclusive Invite,2,3289,803,6578,1606,4972,75.6
5003798,2023-09-28,Tokyo,Fine Jewelry,Platinum (VIP),Exclusive Invite,1,9832,1812,9832,1812,8020,81.6
5009930,2023-09-29,New York,Haute Fragrance,Gold,Exclusive Invite,2,408,77,816,154,662,81.1
5008518,2023-09-29,Paris,Haute Fragrance,Silver,Exclusive Invite,1,388,109,388,109,279,71.9
5003765,2023-09-29,Paris,Fine Jewelry,First-Time Buyer,Walk-in,1,8391,2833,8391,2833,5558,66.2
5003979,2023-09-29,Paris,Haute Fragrance,First-Time Buyer,Paid Social,1,370,89,370,89,281,75.9
5000855,2023-09-29,Milan,Designer Handbags,First-Time Buyer,Paid Social,1,3660,1099,3660,1099,2561,70.0
5000469,2023-09-29,Milan,Fine Jewelry,Silver,Paid Social,1,8490,2454,8490,2454,6036,71.1
5006400,2023-09-29,Tokyo,Luxury Watches,Gold,Paid Social,2,11399,3965,22798,7930,14868,65.2
5009008,2023-09-29,Tokyo,Haute Fragrance,Silver,Exclusive Invite,1,366,76,366,76,290,79.2
5006452,2023-09-29,Tokyo,Haute Fragrance,Gold,Organic Search,1,411,79,411,79,332,80.8
5001875,2023-09-29,Dubai,Fine Jewelry,Silver,Exclusive Invite,1,9545,2479,9545,2479,7066,74.0
5005675,2023-09-29,New York,Fine Jewelry,Silver,Organic Search,1,8590,2125,8590,2125,6465,75.3
5005330,2023-09-29,Milan,Luxury Watches,Silver,Organic Search,1,14596,4905,14596,4905,9691,66.4
5006092,2023-09-29,Tokyo,Fine Jewelry,Gold,Organic Search,1,9066,2994,9066,2994,6072,67.0
5003779,2023-09-29,Paris,Luxury Watches,First-Time Buyer,Walk-in,1,13820,3402,13820,3402,10418,75.4
5001321,2023-09-29,Tokyo,Fine Jewelry,Gold,Organic Search,1,9172,2000,9172,2000,7172,78.2
5000977,2023-09-29,Tokyo,Luxury Watches,Gold,Organic Search,1,11843,1881,11843,1881,9962,84.1
5001222,2023-09-30,New York,Designer Handbags,Gold,Organic Search,3,3309,1103,9927,3309,6618,66.7
5006766,2023-09-30,Dubai,Fine Jewelry,Silver,Exclusive Invite,2,8630,2034,17260,4068,13192,76.4
5009592,2023-09-30,Paris,Haute Fragrance,Platinum (VIP),Organic Search,1,377,82,377,82,295,78.2
5001775,2023-09-30,Paris,Luxury Watches,First-Time Buyer,Paid Social,2,14495,3023,28990,6046,22944,79.1
5003810,2023-09-30,Dubai,Fine Jewelry,Silver,Paid Social,1,8769,2887,8769,2887,5882,67.1
5006749,2023-09-30,Dubai,Haute Fragrance,First-Time Buyer,Walk-in,3,390,94,1170,282,888,75.9
5004951,2023-09-30,Paris,Designer Handbags,First-Time Buyer,Exclusive Invite,1,3274,537,3274,537,2737,83.6
5005974,2023-09-30,New York,Designer Handbags,Gold,Paid Social,1,3552,674,3552,674,2878,81.0
5002583,2023-09-30,Milan,Designer Handbags,Gold,Walk-in,1,3526,719,3526,719,2807,79.6
5003830,2023-09-30,Paris,Designer Handbags,Gold,Walk-in,1,3601,1107,3601,1107,2494,69.3
5000941,2023-09-30,Milan,Designer Handbags,Silver,Exclusive Invite,1,3605,904,3605,904,2701,74.9
5006669,2023-09-30,Tokyo,Designer Handbags,First-Time Buyer,Organic Search,1,3784,1204,3784,1204,2580,68.2
5001517,2023-09-30,New York,Luxury Watches,First-Time Buyer,Walk-in,2,13135,4158,26270,8316,17954,68.3
5009365,2023-09-30,Dubai,Designer Handbags,Platinum (VIP),Organic Search,1,3703,1244,3703,1244,2459,66.4
5005527,2023-09-30,Milan,Designer Handbags,Gold,Organic Search,1,3718,1248,3718,1248,2470,66.4
5002378,2023-09-30,New York,Fine Jewelry,First-Time Buyer,Paid Social,1,8527,1440,8527,1440,7087,83.1
5005137,2023-09-30,Dubai,Luxury Watches,First-Time Buyer,Organic Search,1,11693,1981,11693,1981,9712,83.1
5004204,2023-09-30,Tokyo,Fine Jewelry,Silver,Organic Search,1,9730,3085,9730,3085,6645,68.3
5000425,2023-09-30,Milan,Haute Fragrance,Gold,Paid Social,2,374,80,748,160,588,78.6
5002829,2023-10-01,New York,Fine Jewelry,First-Time Buyer,Organic Search,1,10133,3493,10133,3493,6640,65.5
5002408,2023-10-01,New York,Designer Handbags,Gold,Organic Search,1,3530,535,3530,535,2995,84.8
5006989,2023-10-01,Paris,Haute Fragrance,First-Time Buyer,Organic Search,1,394,96,394,96,298,75.6
5004818,2023-10-01,Paris,Fine Jewelry,Silver,Organic Search,1,9173,1603,9173,1603,7570,82.5
5009319,2023-10-01,Tokyo,Luxury Watches,First-Time Buyer,Organic Search,1,13286,3299,13286,3299,9987,75.2
5007995,2023-10-01,Milan,Haute Fragrance,Platinum (VIP),Walk-in,1,407,116,407,116,291,71.5
5002913,2023-10-01,Paris,Luxury Watches,Silver,Paid Social,1,14350,3597,14350,3597,10753,74.9
5003640,2023-10-01,Paris,Designer Handbags,First-Time Buyer,Walk-in,1,3089,1007,3089,1007,2082,67.4
5001823,2023-10-01,Paris,Luxury Watches,Silver,Paid Social,1,11516,2079,11516,2079,9437,81.9
5006380,2023-10-01,Dubai,Luxury Watches,Silver,Walk-in,1,13367,3016,13367,3016,10351,77.4
5005298,2023-10-01,Tokyo,Fine Jewelry,First-Time Buyer,Walk-in,1,7982,2775,7982,2775,5207,65.2
5007765,2023-10-01,Tokyo,Haute Fragrance,First-Time Buyer,Walk-in,1,326,97,326,97,229,70.2
5003655,2023-10-01,Paris,Luxury Watches,First-Time Buyer,Organic Search,1,14008,3079,14008,3079,10929,78.0
5007262,2023-10-01,Paris,Haute Fragrance,First-Time Buyer,Walk-in,1,402,65,402,65,337,83.8
5008635,2023-10-01,Tokyo,Luxury Watches,First-Time Buyer,Walk-in,1,12276,2666,12276,2666,9610,78.3
5000082,2023-10-01,Paris,Fine Jewelry,Silver,Exclusive Invite,1,9237,2021,9237,2021,7216,78.1
5001659,2023-10-02,Tokyo,Designer Handbags,Gold,Paid Social,1,3454,997,3454,997,2457,71.1
5007240,2023-10-02,New York,Designer Handbags,Silver,Walk-in,1,3161,532,3161,532,2629,83.2
5008686,2023-10-02,Tokyo,Fine Jewelry,Silver,Walk-in,1,9040,2791,9040,2791,6249,69.1
5009325,2023-10-02,New York,Haute Fragrance,Silver,Paid Social,1,370,63,370,63,307,83.0
5008097,2023-10-02,Milan,Luxury Watches,First-Time Buyer,Exclusive Invite,1,12942,2716,12942,2716,10226,79.0
5006956,2023-10-02,Tokyo,Fine Jewelry,Gold,Exclusive Invite,1,9658,3029,9658,3029,6629,68.6
5007370,2023-10-02,New York,Haute Fragrance,Silver,Walk-in,1,357,64,357,64,293,82.1
5003539,2023-10-02,Milan,Fine Jewelry,Silver,Walk-in,1,9561,3286,9561,3286,6275,65.6
5007956,2023-10-02,Dubai,Luxury Watches,First-Time Buyer,Organic Search,1,11551,3190,11551,3190,8361,72.4
5007959,2023-10-02,Tokyo,Designer Handbags,First-Time Buyer,Paid Social,1,3713,1199,3713,1199,2514,67.7
5007057,2023-10-02,Tokyo,Luxury Watches,Platinum (VIP),Walk-in,3,14058,2572,42174,7716,34458,81.7
5008581,2023-10-02,Paris,Fine Jewelry,Silver,Walk-in,1,8279,1309,8279,1309,6970,84.2
5003942,2023-10-02,Milan,Designer Handbags,Platinum (VIP),Exclusive Invite,1,3267,529,3267,529,2738,83.8
5006796,2023-10-03,Dubai,Fine Jewelry,First-Time Buyer,Exclusive Invite,1,10088,3529,10088,3529,6559,65.0
5006037,2023-10-03,New York,Designer Handbags,First-Time Buyer,Paid Social,1,3153,724,3153,724,2429,77.0
5009834,2023-10-03,Paris,Luxury Watches,Silver,Organic Search,3,12988,3516,38964,10548,28416,72.9
5006389,2023-10-03,Dubai,Designer Handbags,Silver,Paid Social,1,3346,618,3346,618,2728,81.5
5006007,2023-10-03,Tokyo,Luxury Watches,First-Time Buyer,Exclusive Invite,1,14577,2391,14577,2391,12186,83.6
5007211,2023-10-03,Tokyo,Designer Handbags,Platinum (VIP),Paid Social,1,3037,491,3037,491,2546,83.8
5000536,2023-10-03,New York,Fine Jewelry,Silver,Organic Search,1,8414,1682,8414,1682,6732,80.0
5006481,2023-10-03,New York,Haute Fragrance,Silver,Paid Social,1,399,91,399,91,308,77.2
5004688,2023-10-03,Milan,Luxury Watches,Silver,Paid Social,1,11407,2786,11407,2786,8621,75.6
5008003,2023-10-03,Tokyo,Luxury Watches,Silver,Exclusive Invite,1,14561,2797,14561,2797,11764,80.8
5001035,2023-10-03,Paris,Designer Handbags,First-Time Buyer,Organic Search,1,3839,819,3839,819,3020,78.7
5001825,2023-10-03,Tokyo,Fine Jewelry,Silver,Organic Search,2,9469,1614,18938,3228,15710,83.0
5001426,2023-10-03,Tokyo,Fine Jewelry,Gold,Exclusive Invite,1,8464,1817,8464,1817,6647,78.5
5003777,2023-10-03,Tokyo,Haute Fragrance,Platinum (VIP),Paid Social,1,402,110,402,110,292,72.6
5000004,2023-10-03,New York,Fine Jewelry,Gold,Paid Social,1,8351,2855,8351,2855,5496,65.8
5009811,2023-10-04,Tokyo,Designer Handbags,First-Time Buyer,Paid Social,3,3657,738,10971,2214,8757,79.8
5000386,2023-10-04,Dubai,Haute Fragrance,Platinum (VIP),Paid Social,1,405,93,405,93,312,77.0
5005305,2023-10-04,New York,Haute Fragrance,First-Time Buyer,Walk-in,1,388,124,388,124,264,68.0
5008105,2023-10-04,Paris,Luxury Watches,Silver,Paid Social,1,14898,3739,14898,3739,11159,74.9
5007786,2023-10-04,New York,Luxury Watches,Silver,Organic Search,1,12541,4386,12541,4386,8155,65.0
5006966,2023-10-04,Tokyo,Designer Handbags,First-Time Buyer,Paid Social,3,3559,1213,10677,3639,7038,65.9
5003788,2023-10-04,Dubai,Designer Handbags,Silver,Walk-in,1,3507,1220,3507,1220,2287,65.2
5007948,2023-10-04,Tokyo,Fine Jewelry,Gold,Walk-in,2,7806,2607,15612,5214,10398,66.6
5003569,2023-10-04,Paris,Luxury Watches,First-Time Buyer,Paid Social,2,11742,2128,23484,4256,19228,81.9
5008142,2023-10-04,Milan,Fine Jewelry,Silver,Walk-in,1,9261,1401,9261,1401,7860,84.9
5006444,2023-10-04,New York,Designer Handbags,First-Time Buyer,Organic Search,1,3564,816,3564,816,2748,77.1
5007202,2023-10-04,Dubai,Designer Handbags,Platinum (VIP),Organic Search,1,3215,709,3215,709,2506,77.9
5006947,2023-10-04,Paris,Fine Jewelry,Gold,Organic Search,2,8042,1580,16084,3160,12924,80.4
5008949,2023-10-04,Milan,Haute Fragrance,Silver,Exclusive Invite,1,331,73,331,73,258,77.9
5002560,2023-10-04,Paris,Fine Jewelry,First-Time Buyer,Exclusive Invite,1,8043,1578,8043,1578,6465,80.4
5006460,2023-10-04,Tokyo,Haute Fragrance,Silver,Paid Social,2,362,61,724,122,602,83.1
5009218,2023-10-05,Dubai,Luxury Watches,First-Time Buyer,Paid Social,1,13735,4716,13735,4716,9019,65.7
5009910,2023-10-05,Milan,Designer Handbags,Silver,Paid Social,1,2891,597,2891,597,2294,79.3
5006830,2023-10-05,New York,Luxury Watches,Gold,Walk-in,1,14530,3625,14530,3625,10905,75.1
